Entity,average_probability,high_probability,low_probability,std_dev_probability
an inducement,1.7090064117750986e-07,5.783211894078141e-07,3.3201111940794974e-09,2.1261109816033194e-07
an internal probe,2.900650565988119e-06,1.191421649200624e-05,5.4160987322788535e-09,4.158105689442051e-06
an international tour of The Hollow Crown,3.320417225070926e-08,3.069284319195557e-07,5.528716534422933e-19,9.632978341021832e-08
an interview,0.0028641455490549497,0.0193234229570746,1.212772158637568e-06,0.006161878643769398
an interview published Monday,9.30247434264728e-11,9.291181094345635e-10,4.4016476583045036e-16,2.937733174552045e-10
an invitation to visit Cairo from Egyptian President Hosni Mubarak,3.183347314762548e-39,3.1826877898623875e-38,1.6804161371091486e-49,1.0064310922098838e-38
an occasional game of tennis or the like,3.360034971106464e-18,2.203089223567187e-17,3.105157300225828e-21,6.973889712812377e-18
an oily endosperm and usually with a black or brown phytomelanous testa,1.2959072776252527e-65,4.630139107164719e-65,2.748933641107744e-71,1.7896436503777252e-65
an opportunity for business,3.5666650165484874e-09,7.067040720262534e-09,1.1853260713876202e-09,2.1295737164868214e-09
an opportunity for investors,6.614606806201485e-05,0.0001962973453921,3.490001375141458e-06,6.698883180469751e-05
an ultimatum by Napoleon,1.2126030120871958e-05,0.000116829706673,1.885032111175936e-12,3.679719631426566e-05
an unincorporated census-designated place in Door County,1.6155028812269619e-18,8.346554749952077e-18,2.6433150435081738e-22,3.1544303712911153e-18
an unincorporated community in Pittsylvania County,1.5485869583733578e-23,1.4985294321162771e-22,2.012240103867718e-31,4.722246889422288e-23
an unstable talus slope,6.797150541740708e-13,4.3460033718228516e-12,1.387857466668261e-15,1.4513350208717345e-12
analyst,0.0506095577726,0.2917048633098602,1.697564357527881e-06,0.088541329682635
analysts,0.036528563579486174,0.2856273055076599,0.0001432582648703,0.08847011068424931
anniversary,0.4034357519354671,0.999247431755066,0.0005838423967361,0.4319683007319369
another aircraft,0.004232667736146117,0.0362616922425118,8.680645346512616e-05,0.011276171398907919
another of his colleagues,2.547967440124347e-07,1.914079676645145e-06,2.354025183686022e-09,5.92931744318499e-07
another site on the east coast,1.949259173121518e-09,1.3267334114081211e-08,3.754649067712394e-12,4.070779377833316e-09
another theory,0.004263536260479954,0.0308421365382782,7.123203513287568e-06,0.009471657772427455
anti-abortion groups,0.0001901184395986066,0.0012323497483246,7.66313904740443e-07,0.000400537031981404
any attempt,0.07884646608883134,0.2144420843250358,0.0002906656151161,0.06849174780352905
any constitutional restrictions,2.7103385853445203e-06,1.3599801836790966e-05,3.4636596607309777e-10,4.315017129161111e-06
any cuts,0.005882687869156895,0.0434976899086869,9.014349454932185e-08,0.013583655793473811
any deal with Al-Qaeda,1.7294496771521784e-12,1.3333362916531747e-11,3.816609875678255e-15,4.1023841445832955e-12
any given time using the Contact Us form at the bottom of every page,1.0807062999544751e-29,1.065032625506859e-28,1.0133995883383451e-32,3.3624935442320884e-29
any particular player,6.074972473029158e-06,4.300886655253169e-05,6.211571332865041e-09,1.3706431687302521e-05
any pressure from the ECB or European countries for Portugal to accept aid,2.3909059161279424e-30,8.909715377989517e-30,2.454119719521403e-35,3.808105281805166e-30
any similar facility across this land,7.635588088464181e-17,6.249542803348243e-16,3.114265952096754e-20,1.937398738404284e-16
any threat,0.01389064093889023,0.0489677361538052,1.2814045800120467e-06,0.02005895417873986
anyone,0.5208449513069354,0.9539609551429749,0.0018801827682182,0.4240519756650615
anyone in cyberville,1.7237234310757104e-08,1.7228985242965726e-07,9.8534623548635e-14,5.4479939916086586e-08
anything,0.21868630473618392,0.713543713092804,0.0007766925846226,0.2205890198522037
approval,0.1957626791205257,0.894176721572876,0.0062917782925069,0.2897354963995372
approval of the natural gas chemical industry project,6.580358912766782e-15,3.810512008510965e-14,1.6307746153688477e-18,1.308693158678229e-14
areas,0.4058944385498762,0.789434552192688,0.0137191377580165,0.2619140604756023
areas farther south ahead of the drills,2.95068128227007e-20,1.4382173950472196e-19,8.329946643420035e-23,5.131306156972719e-20
article uh,8.042999407925053e-09,5.6305600651284255e-08,2.4325735723765606e-10,1.7202778728316893e-08
as many as one hundred stores,1.3772329921298134e-10,7.802972746521717e-10,3.745555619484506e-18,2.5225287337138794e-10
at least three weeks,1.564600584894848e-05,0.000137358555891,1.1351617672845109e-07,4.286734417808496e-05
attack,0.4719318274932448,0.9258650541305542,0.0005846359417773,0.37521484447685655
baby gates,5.32878702158867e-05,0.0004985705769439,1.3347873258739166e-09,0.00015655154540818088
bad outcomes,1.8948519617735282e-05,0.0001160832186886,5.181019070986378e-09,3.569935984329282e-05
bad weather,0.005401935287562863,0.0233657836240485,4.1654958847178215e-05,0.007238548106903851
bankruptcy protection,0.037822295598415476,0.3762148187093181,9.12824330848306e-07,0.11889953418270365
bars at night,7.869688528431322e-07,6.929426151128307e-06,2.22420888945963e-09,2.168003537138701e-06
basic life processes,0.00016064029701524484,0.001341608585112,5.356246000937607e-08,0.0004180808187108923
basketball and baseball,0.00040570038781947125,0.0027846341783983,2.152769169764557e-08,0.0008524594899950759
battle,0.3696951001649722,0.9552221298217772,0.0032853649463504,0.30474348215680214
bilateral trade,0.0033201351601531174,0.0242440414374396,3.43463632980108e-05,0.007496834840467571
biology,0.039866472623543744,0.2456603050231933,0.0002976079122163,0.07418351097124708
bishop of the Pergamon,2.234223848208241e-15,2.1204202612519148e-14,2.3978569350726397e-19,6.671674151878856e-15
black short shorts,1.6654416997756047e-06,7.684228348364067e-06,3.712964005339506e-09,2.454613207084559e-06
blank expressions,3.3865839838741535e-07,1.4705794461725871e-06,1.5325594607780415e-08,4.355742534577032e-07
blood volume,0.001988507717255352,0.0080308543476068,3.970872846224447e-07,0.002819342832457358
borough president,0.0001290088959568012,0.0011291608971623,1.5673519068968586e-08,0.0003528096614800439
borrowing and economic growth,5.659183517440275e-08,2.546515246438955e-07,1.3618815437221512e-10,9.458295219513046e-08
both Germany defender Philipp Lahm and Luca Toni,5.1513455913726125e-25,2.8070951236782253e-24,1.1260704993893622e-28,9.337485090269705e-25
both celebrities and ordinary people,3.3635988812863724e-09,2.0504798258019152e-08,1.0453501718241328e-11,6.169708229718268e-09
both sides,0.011819744436362353,0.073977816959748,6.5019947486245205e-06,0.023289924255050085
both the Pentagon and the Justice Department today,3.9472895433312713e-11,1.362590314339393e-10,1.2534698662869927e-16,5.67121252005116e-11
boycott one company,1.8503072250474822e-09,1.0465862625859628e-08,8.1902226051397555e-16,3.914194878382099e-09
break points,5.849831263822439e-06,2.161919617975176e-05,4.770150335668689e-08,6.982292965956301e-06
breast,0.29883944529574363,0.9593694806098938,0.000285183545202,0.4371155334354122
broad Israeli public support,1.1259264641637063e-08,4.9511254379940064e-08,7.88548799343572e-11,1.6578820381112067e-08
broad improvement,0.0005370481772120582,0.0013537967863508,7.10085062790443e-05,0.0004641767574457335
business data,0.0017445961569713942,0.0110104988556023,3.703059851007198e-05,0.0033297876213689184
businessmen,0.0006916602352248052,0.0015185121446847,1.2006464203295764e-05,0.0005491144325588367
cables,0.06121545089190472,0.4458514750003814,0.0001055033426382,0.1371497058192342
calls,0.13451926049456228,0.7891243696212769,8.644975605420768e-05,0.24851590778831562
calm investors,5.8310512818844954e-05,0.0004623389952557,8.886789495392455e-11,0.00014661187425764555
canon law,0.026401768265877052,0.2269069692580849,1.5226500263521492e-05,0.07086566727983952
carinal canals,1.6807634726558604e-11,1.1874281312363852e-10,4.852910691544894e-15,3.671941077243649e-11
"cartoon characters, such as Walt Disney's Donald Duck, and Warner Bros.' Daffy Duck",1.3926736090234598e-28,1.3783461470373911e-27,8.313461904814365e-35,4.353721203244209e-28
cash,0.14447584706358613,0.4247106611728668,0.0048191561363637,0.1439558949302628
center and power,2.8724554465466384e-07,2.2941678052321717e-06,3.7210013330880056e-10,7.096528043269482e-07
"central New Mexico, Arizona and southern California",2.0055294993138363e-11,1.489558191194943e-10,3.492965177389973e-17,4.6623897448217506e-11
ceramics,0.020219742420886137,0.1709666848182678,0.0001169702300103,0.05310291257032928
ceremonies around the world,2.156382868397901e-08,1.811657082855357e-07,1.3481984184347363e-10,5.634016624424607e-08
chairman,0.119693738555361,0.7489774227142334,0.0001559785014251,0.2314579357853379
chancellor of Sharif University of Technology,2.888868379680227e-09,2.5158584807882e-08,1.0968723704241615e-13,7.838568974352863e-09
chef de mission Craig Hunter,1.7479462501506665e-14,6.412725021260554e-14,1.223181333853224e-16,2.6263690437544422e-14
childhood friends,0.0015284534790184854,0.0108235849490528,5.540925989063611e-05,0.0033462938201707384
chlorine,5.170994016055085e-10,3.165615432710227e-09,7.767117714686072e-13,9.887975410601494e-10
chlorine gas,8.756896058994322e-13,3.3984300093840245e-12,6.134970734897583e-20,1.318922475610677e-12
cigarette and joke,1.8633371261003648e-07,1.850329525091305e-06,6.208199294409278e-12,5.846712742349488e-07
cinema,0.058721529675676676,0.5274381041526794,3.70151610695757e-05,0.16494694908977045
citizens living overseas,3.031835538720845e-07,2.971316182487366e-06,2.0940195152100608e-10,9.37533457400095e-07
clades,0.00214473881465596,0.0111035752496559,0.0001715235665297,0.0034129795508987494
class the next day,7.402674820041761e-08,2.6206494348164844e-07,2.0896223825183958e-11,1.0050977677692997e-07
classical physics,0.02831507311330735,0.1459685795554666,2.2038156989736906e-06,0.05729753198623757
classics,0.0018079333192644802,0.0091653298586606,1.1505360362207284e-06,0.002861707464578166
clear and regular signs of hiring,5.761099530484732e-17,1.559515033381154e-16,1.7915108370324932e-19,6.079597516797502e-17
clear blue eyes,0.0009532936616433111,0.0035021911822802,1.2692451702616296e-06,0.0010370582059292264
clusters of ovaries,2.0038473274190307e-14,9.579107838413812e-14,1.0243385372963269e-17,3.486658643624715e-14
co-director Ron Clements,7.426854558131817e-13,5.315990463587808e-12,7.558293792539728e-15,1.6271188812203554e-12
coalition troops,6.713817680804408e-05,0.0005109111364125,7.341378652382958e-08,0.0001601287229581143
color,0.3019604333210736,0.7085413336753845,0.0054513239301741,0.2736143740895546
colour,0.09549165258649732,0.3262556791305542,0.0018043324816972,0.12660947842834794
comment,0.07124879097245863,0.5335187911987305,0.0001018624898279,0.16536537573569954
commodity prices,0.0006528640583121465,0.0041196720469136,4.4779057701830374e-07,0.0012621831715827656
communal forces,4.028118119019953e-05,0.0003907625150617,1.090038709857075e-07,0.00012315293617888102
companies,0.2250841284752823,0.6414538025856018,0.0017835578182712,0.20568333029823124
companies that caused the economic meltdown,8.678241728501622e-15,3.597913437462387e-14,3.302599636546409e-17,1.3223733719679258e-14
company receptions,1.3831839596480421e-06,6.397331735444941e-06,9.966065075555363e-11,1.9758898521448456e-06
completion of the program,4.214565332372086e-05,0.0002021337728457,1.0744840554245864e-08,7.222026552890169e-05
composers of the Ars subtilior,2.663673911182087e-23,1.4407959157094457e-22,7.678699257450929e-28,4.39769053611185e-23
"comprehensive and in-depth recommendations, due to the extremely complicated nature of the situation in Iraq, the report",3.858481188747459e-41,3.713117371419186e-40,1.102936302383295e-51,1.1695602813459525e-40
concerns,0.4314886048436165,0.812699019908905,0.1291588246822357,0.23489880312220437
concrete reinforced with steel rebar,1.3923878307336966e-14,9.067495903317882e-14,8.362145419543646e-18,3.0046999675699414e-14
confidence,0.187392521998845,0.8255265355110168,0.0023152541834861,0.27461105593788837
conjunction with a Blue Alliance board meeting,1.1635468066689007e-16,6.895260289402534e-16,2.0410798026518098e-18,2.28241722112738e-16
connections to the Bee-Line System in White Plains and Port Chester,7.774703890639431e-23,7.593214508288073e-22,3.1238434128255483e-29,2.395247453709374e-22
"consensus ""status, a player",3.675673424626722e-18,1.6591559977356153e-17,1.9960560222393138e-21,6.116500502539193e-18
consequences for the company,0.002571189624072817,0.0202221505527984,1.9435524338987966e-07,0.0063974339792998635
construction firms,0.00034543971079742885,0.0019403701252422,1.3013054758000576e-06,0.0005867508468407851
consultations,0.009809057989678243,0.0632122938599444,8.979884019194324e-05,0.01917730896773817
consumers,0.3462258849292993,0.875640332698822,0.0262184534221887,0.28654470643402613
contact,0.3986409008859482,0.9413703083992004,3.481757448753342e-05,0.4193902927151969
contemporary composers,0.0036967426700453875,0.0119253934765112,2.358742892333133e-06,0.004237484963768795
continued dialogue across the Taiwan Strait,1.2732656857084306e-11,6.618504860460836e-11,1.9378711515975465e-15,2.2669905768263372e-11
controversy,0.4536772109568119,0.9190329313278198,0.0461268499493598,0.31817630144683856
conventional chips,1.4495977013789788e-08,6.344794630378981e-08,1.6626210859406458e-10,1.9679953481558437e-08
cooperation from Yemen,1.6295005507964732e-09,8.851201269083009e-09,8.676309805372464e-12,2.7842267436535533e-09
coroner's officials,8.526388095539243e-10,2.678969670591865e-09,1.1667474128611209e-11,9.646966779896203e-10
corruption,0.559320087870583,0.8789782524108887,0.0066895126365125,0.3082531214063728
countries,0.2485782332718372,0.8189972639083862,0.0055278465151786,0.24244733834574683
country people,0.0005322655481363542,0.0048682386853959,1.4936778265403566e-07,0.001524208452123481
course,0.056512246630154486,0.3070064783096313,0.0031126018147915,0.09430965687760212
court on Tuesday,9.89447365170525e-07,8.752515834458615e-06,1.8995284503193286e-13,2.735312053577774e-06
courtesy of a two-run eighth inning,3.120198993626352e-13,2.53799805137176e-12,3.0470284026804293e-22,8.002584350425249e-13
