Entity,average_probability,high_probability,low_probability,std_dev_probability
each ration,1.3941833876614614e-09,6.7532722186073345e-09,5.67508462747492e-12,2.1079588082852725e-09
each time a quarterback ranted or raved,7.40706925187242e-18,5.1825645823206994e-17,7.766848909868151e-23,1.626463304982835e-17
earlier this week,9.262124241302786e-07,7.70724436051778e-06,9.586363370681097e-09,2.386087730259572e-06
early medieval Ireland,9.443557507808938e-08,1.824465017230494e-07,1.5024101064634582e-10,7.794764125769304e-08
eastern Afghanistan,8.120489524930054e-05,0.0007567936755893,1.7329726120419573e-08,0.00023763620013216307
economic aid,0.00031450718391608484,0.0016159188118763,5.86185044109922e-07,0.0005363658705937425
economic reforms,0.00012410686089249178,0.0004250733627697,7.096851662073949e-09,0.00016235849758729838
economics,0.00416532106610242,0.019492320716381,0.0001687376206973,0.005896283897786751
education of the medium,3.7552543647345476e-11,2.0100077015854472e-10,5.350242419294773e-13,5.936598135050764e-11
effect,0.0008475935153909933,0.0051558134146034,2.0252557078492828e-05,0.0015411264839233101
efforts,0.0007535504191764238,0.0036811500322073,7.716640539001673e-05,0.0011130060568932901
eight franchises,1.1668664249964868e-10,9.80631218881445e-10,4.426657255147719e-13,3.052588547586266e-10
elaborate outfits,3.8464406289058855e-07,1.4465786060016114e-06,1.2986644141873048e-10,5.154049147115494e-07
electric power,0.0003931947872291469,0.0013463426258037,4.417995410676027e-05,0.00044461624159041396
electron density,0.00018334202779744048,0.0014515934040254,5.226802889213319e-07,0.00044841382607519083
employee privacy,0.00010667835265431123,0.0005790285458207,8.885416201596367e-08,0.00018824846241728466
engineering and medical troops,1.187936835792549e-10,1.1619399460460672e-09,1.1570200931072092e-14,3.6656463697022484e-10
enough grain in the pipeline,4.8299782291403276e-14,1.3356523530013851e-13,3.840733466648925e-17,5.344995404793063e-14
enough time to update its market commentary so,9.897186090595785e-18,9.836585524753753e-17,2.1196514761683846e-23,3.108523293473828e-17
episodes,0.020169484999132636,0.0469404980540275,3.350036786287092e-05,0.0175671202059503
equal access,0.0008182511353213306,0.0034668687296157,1.4063425700161568e-06,0.001246126016052737
equipment,0.0067433619551593,0.0227194633334875,0.0001339342270512,0.006999863626270938
equities markets,7.163697588290299e-07,3.3990809647487184e-06,1.8060304817847142e-09,1.0808162478835094e-06
equity,0.0014403870411114897,0.0074377451092004,1.6590589439147152e-05,0.0022379340468477475
establishment,0.0005539370892619908,0.0018384527647867,9.503072760708164e-06,0.0006203381854063863
estimates by the tobacco industry yesterday,1.4843767230350028e-15,9.065196692292182e-15,3.7190417859300626e-17,2.7293407097369817e-15
even minor offenses,4.540494661123842e-09,1.7831584877017226e-08,3.765426080030327e-11,5.644784702195004e-09
even the Red Delicious,3.757749192071884e-09,3.235741454850788e-08,2.9327429025781346e-14,1.0121374175891729e-08
eventual series champion Dale Jarrett,7.679948441745391e-13,4.154923768826752e-12,6.546084089145625e-17,1.3758142209447505e-12
"every aspect--from the private agencies, from ACS to the courts, from the failure of any state department of oversight",1.8724836713607768e-54,1.4003635182315666e-53,1.5621681670282662e-57,4.3009272100459675e-54
every citizen who had not fled,2.088616215339786e-15,9.348453224551243e-15,2.6971229067663265e-19,3.5006162462587257e-15
every one of these companies,1.301584090050856e-10,1.030130983267027e-09,1.0440301203962657e-12,3.2321913408658516e-10
every presidential election over the past half century,1.5726646448538198e-13,1.4309741412711494e-12,6.940598578525772e-19,4.4871249021241826e-13
evidence,0.03009087351965713,0.2251494526863098,0.0003239369252696,0.07008947808454595
excellent growth,1.34505847028386e-07,5.408924385214403e-07,6.040490015345348e-10,1.7357464214709745e-07
executive chairman of Rothschild International,2.1438476095229853e-12,9.2222209779619e-12,1.3093822855428208e-13,2.745819855396563e-12
expectations,9.874525676422694e-05,0.0003206848632544,1.1978247130173258e-05,0.00011528468563430447
exports to the Soviet Union,1.0424222505402063e-06,5.953255803785473e-06,4.1380454147492805e-09,1.8218812076636266e-06
extraordinarily high rates of a type of nose-and-throat cancer,2.0381564186855462e-23,1.7525070036542546e-22,4.331145501024648e-28,5.497103844181033e-23
fact,0.000360079664187623,0.0013806907227262,4.275835635780823e-06,0.0004780684784866363
failure,0.0021320383940291883,0.0177217554301023,7.462121175194625e-06,0.005495822997274807
fall hunting dates,9.123644953944205e-09,6.719927719774196e-08,3.171708845732615e-14,2.073784709145928e-08
family entertainment,2.7612159944778263e-05,0.0001299480080962,2.373491372409065e-10,4.407127561291182e-05
farmers,0.027214453549731794,0.1626403480768203,1.2881994734925684e-05,0.049846294067665574
farmers of considerable skill,2.1229637717955714e-11,2.0501426798255704e-10,6.8409025621326735e-15,6.458367942244156e-11
favor of Bob Stanley,2.3498173134848353e-15,1.6301114501772484e-14,7.120843248516554e-18,5.129734714589148e-15
favourites,4.866096455202751e-06,3.304679557913914e-05,2.50924244937778e-07,1.0280388770744435e-05
fears,0.00154653083278615,0.0073490804061293,7.184304422480636e-07,0.00243431500847978
federal politics,2.0485177518273501e-07,1.0429862870927966e-06,1.1404164487169306e-10,3.2316693902419196e-07
federal programs,2.185452370592978e-05,0.0001780766529572,2.942006031641299e-07,5.5025439253756966e-05
fellow prisoners,1.5352979613683423e-05,8.136947778666827e-05,7.573694558177362e-09,2.521178495175149e-05
few economic policy changes,3.1132448735942665e-12,2.0089383646101275e-11,4.7286575002343495e-14,6.376750742354645e-12
field of the shield,1.2942853237035964e-11,4.1808904057223705e-11,8.24089336677786e-14,1.6004524686275704e-11
film soundtracks,1.4345748252048279e-05,9.362946332260964e-05,1.0711161613546715e-07,2.963671535107562e-05
financially weaker countries,1.2926954987375901e-09,9.245024335342644e-09,3.5650134195039567e-12,2.832228640508729e-09
fire on a passing vehicle,7.12426450404769e-11,3.0425707894943705e-10,3.9827425143358906e-14,1.1092074541911828e-10
first slip,0.0008150843601452682,0.0044862113487904,1.2035504576164363e-11,0.0014863559983464413
first-day motions,2.5793713230129442e-09,1.7407435056493446e-08,5.995679365412933e-13,5.638118882642317e-09
five innocent civilians including three children and two women,7.647901693176608e-13,7.577450319612334e-12,4.085056998645948e-17,2.393793254595715e-12
five of them,4.518584502416656e-09,2.9714647440784397e-08,3.86845422520013e-11,9.032513165886991e-09
five officials,3.506733906850758e-08,2.266531575846528e-07,2.1489103578266923e-10,7.20206586332377e-08
"five photos of George Bush, one of them featuring the First Dog, Millie",2.0342626648094925e-28,1.8915009557003804e-27,1.2064400265469522e-32,5.938413333038075e-28
flags,0.0034075610665240453,0.0270753111690282,7.346308848354965e-06,0.008383957694083937
flour,0.2873982498887926,0.7170079350471497,0.0073910825885832,0.24744741725854016
folks,1.3313301941764165e-06,6.370731171045918e-06,9.9897597749532e-08,1.8689593009300566e-06
food,0.035146705416263954,0.134628564119339,0.000262256944552,0.048837517136735335
fools,0.0001774799222000883,0.0009098813752643,5.765490935366005e-06,0.0002696077674867199
football,0.03034005446825172,0.1268277615308761,0.0006760463584214,0.0398833831043557
forces,0.0004297908320154295,0.0031629521399736,2.4621215288789244e-07,0.000983973949369923
foreign commentators,9.048285151814224e-09,2.425145650506712e-08,4.3030419978335364e-10,8.091900218751642e-09
foreigners,0.00039865181570345636,0.0014090946642681,1.8940419977298006e-05,0.00047459397972100424
formerly independent Estonia,2.2729715637934075e-09,1.9253812618575745e-08,1.7739875555939977e-12,5.987907311937977e-09
forty girls in full kabuki theater makeup and outfits that were a riot of colorblock knits and printed silk culled from every conceivable ethnicity--fabrics taken from the label's four-decade-long archive,1.32690608947045e-90,9.445781487843953e-90,1.4376344369518677e-95,2.949481601863624e-90
fossils of Mesozoic mammals and their immediate ancestors,1.7511562165770227e-16,9.345818774006025e-16,8.768596739635299e-20,2.8494570821638614e-16
four locations where the Myitsone Dam is under construction in the country's northernmost Kachin state,1.7581231250082907e-24,5.4105929798753076e-24,1.2134645821092291e-37,2.1646689117340278e-24
four months,2.2478813613661663e-05,0.0001732162729776,2.3368726949684854e-09,5.492159182168211e-05
four schools,1.9078708650440203e-07,6.725297228753153e-07,9.645522576126764e-09,2.155236293587647e-07
four years of little success,4.3349845467489336e-13,2.397578094564976e-12,1.0601637457784903e-16,7.569026225672672e-13
fourth place,0.0003393654693915709,0.0017190723573206,1.0711107682122604e-05,0.0005869242582925575
franchisers,3.0942333171704294e-06,1.5950650966964288e-05,4.1887181413068486e-09,5.128335792352022e-06
friction,0.011911186141310282,0.0389338992536067,5.895990171114166e-06,0.0133205793823783
friendly territory,2.7546551863880203e-09,1.042371024007208e-08,2.0100876761591784e-11,3.6127970778542104e-09
front of Odin,6.458971406452618e-11,6.236805030845827e-10,1.6596350830721752e-15,1.9653493142374302e-10
full understanding of the necessity for a harsh but just vengeance,2.8880023153119143e-24,1.392920245588461e-23,1.0012496444883939e-29,5.609836874919299e-24
fundamentalist extremists such as Warren Jeffs and Dan Lafferty,2.6965069935313203e-24,2.2911661078728006e-23,4.1508763649781646e-29,7.147842903701488e-24
funding,0.015282811719225681,0.0797187387943267,0.0005427270079962,0.023584802588429144
funds,0.002274085638418866,0.0085069797933101,5.671468170476146e-05,0.00288523438243708
funds for development,4.28062288835705e-07,1.8689921975388108e-06,5.099829169456382e-09,6.664112649126447e-07
furniture,0.09826022605411705,0.3386878073215484,0.0067400787957012,0.10535785331513245
further control,4.345937228746071e-08,3.019366617091516e-07,8.32713567261574e-10,9.211993502932233e-08
further economic development,9.279268653473336e-07,3.50790930143724e-06,1.2804392979928384e-08,1.0755315802503873e-06
future issues,2.649600982511755e-06,2.6357282118552768e-05,1.507814808098869e-10,8.330092226202385e-06
gainers,1.9514682778269908e-06,1.2097410022976485e-05,1.5408852603566795e-09,4.000266591382442e-06
gentle tape-looped guitar textures,2.3570395287731313e-18,7.783402266190107e-18,2.7158557481196247e-21,3.265629126821976e-18
given potential changes to core market infrastructure,2.096594035671766e-18,1.0560479533611716e-17,4.681635221542435e-21,3.2782643112513167e-18
golf gear,5.552467854714361e-05,0.0001624678681339,3.3651766826843004e-08,5.895670217617302e-05
good relations,0.0003505637120710993,0.0034757843123093,4.0887977138332145e-08,0.0010980993364420547
good sleep hygiene,6.518395194202829e-05,0.0004257998056805,9.281316415381628e-08,0.00013352475266614836
goods,0.004163014859659539,0.0137156136333942,0.0003439005231484,0.004256764909669151
government official Lee Ming-hsing,7.952708143057123e-16,6.001936858760668e-15,3.1184448226176242e-18,1.8543912854421474e-15
great interest,2.3852576226223457e-06,1.534686774042667e-05,3.4569129094339575e-10,4.825244775047005e-06
great losses,1.329873537732419e-06,6.737762686094984e-06,3.5383449910868005e-08,2.153433201637534e-06
gross anatomy and microscopic anatomy,5.46680329191249e-06,2.4073576712562984e-05,3.067365125660928e-11,7.88078786609753e-06
group profit,2.501070410027629e-08,5.426689313243078e-08,2.3478075657238862e-09,1.77386505132867e-08
growing tension with city residents,6.370784043827555e-15,2.6915047562769863e-14,1.0506264488440199e-17,1.0014155051171644e-14
guiding Derby County,2.915923913286853e-11,2.7121785047081007e-10,1.1713814595819415e-14,8.513084193512884e-11
half a world,2.884802621136651e-08,1.4821058990080958e-07,1.7295921063810014e-10,4.316134193158606e-08
half the human population,1.3125212414066866e-08,1.0121691506850621e-07,1.7095829162120548e-10,3.129561594686018e-08
hallucinations,0.009648680812085277,0.0466516180596121,7.644156231438257e-05,0.01620113231803209
hand,0.018051783891860358,0.0582690052688121,0.0002319717023056,0.021673742433457672
hands,0.00451824608899185,0.0263438522815704,9.80062468443066e-05,0.008140604288152813
hashish,0.00012319756850438763,0.0005873724614973,1.4871838821658142e-08,0.00018142854966470134
he,0.0006093029427574797,0.0017837428022176,6.310714525170624e-05,0.0006625004638666322
he and his wife,1.8803651334018376e-06,1.3340144907971249e-05,2.0387731778224213e-08,4.119401058392482e-06
healthy and free elections,9.388709640173874e-11,6.02723432522792e-10,6.906162901625233e-14,1.8408200582868173e-10
heart attack,0.02528668792185581,0.1203511302773954,0.0034942026518053,0.03528123983304024
heavy blows,8.34838911360374e-06,3.394908605293878e-05,2.1765225372312656e-10,1.3791799149439888e-05
helmeted firemen and building inspectors,1.0293462070192452e-16,4.3469256775561647e-16,1.2599875261987833e-19,1.4883784795384813e-16
helos that are flying by or any other ships that are coming in through here,7.471073985884317e-33,5.516041298726666e-32,1.3568029354977856e-36,1.7374164526218746e-32
her,0.0002753708360614368,0.0007817760924808,2.0388297343743037e-05,0.00023457941319264663
her Olympic exploits,3.793506074946677e-09,3.701098216221058e-08,5.765987859980059e-13,1.1671949056127196e-08
her Section,9.638369896510701e-09,7.01255350773345e-08,4.660166560648355e-12,2.15279122828437e-08
her absentee ballot,2.945169316264848e-05,0.0002464593281856,6.082753659362137e-12,7.666364677752011e-05
her campaign,1.9733812886295364e-05,0.0001604866257215,1.9272460543925363e-07,4.997095260866757e-05
her colleagues,0.00036352922693338953,0.001533004306992,1.7005867720660357e-06,0.0005360379349928893
"her daughter, Joan Irvine Smith",1.192206543812115e-11,1.0052992945051979e-10,1.6371428008846848e-16,3.132940010258532e-11
her employer,8.89159848642801e-05,0.0008258445911693,5.516183850137783e-10,0.00025925001103257523
her exploits,6.241444838446536e-07,6.221253810761247e-06,4.1477066293967725e-11,1.9666254978564253e-06
"her father, Dodge, a United States Navy pilot who died in the Vietnam War",1.9553975391843523e-22,1.1979330381787897e-21,1.7337290740460904e-25,3.8561505093867465e-22
her first WTA Tour title,1.6472155894588836e-07,6.192055441921054e-07,8.346615046411762e-10,1.9434277597379732e-07
her first episode,1.5307405813319394e-08,5.207052138556359e-08,3.225911237565673e-10,2.010153362562994e-08
her front lawn,1.5248597065471707e-06,8.999770060153364e-06,8.423665435129311e-10,2.9069288568660795e-06
