Entity,average_probability,high_probability,low_probability,std_dev_probability
history,7.525629200699768e-07,1.8804947785611148e-06,1.730857519532947e-07,5.764181054222146e-07
hockey,2.829719950888832e-12,1.2421203189246772e-11,5.2294506878482326e-14,3.699966400504363e-12
hold,6.041792943278779e-07,1.573798272147542e-06,6.586426337662489e-08,4.883746881809314e-07
home,0.0001036073280529359,0.0010309204226359,4.3171174968215103e-10,0.0003258263137640894
home-state projects from foreign bases,6.745529035020853e-28,6.2174957844656264e-27,1.0441535056450757e-33,1.9507162053260133e-27
honors,1.0992358027809247e-12,9.429754891165655e-12,8.340901091000496e-15,2.9369409484422993e-12
hours,5.056789251556282e-07,2.9104728582751704e-06,9.203378059652323e-10,8.669853350027584e-07
hundreds of people,0.014147313967304034,0.0531651767004026,6.826753382496235e-16,0.019305889465988137
hung parliament,4.439985860858207e-07,2.858351033124015e-06,4.891335735887069e-10,8.846843228052871e-07
hyperactive prosecutors,1.4906363809316262e-15,1.464438828506585e-14,6.826411765802087e-19,4.621958176016451e-15
"ideas of Christianity, Russian patriotism, and Slavic unity",1.8788312823644697e-36,1.8533623281854213e-35,6.477497787516736e-40,5.8520119573140265e-36
"important personalities of Parisian cultural life, including the critics Adolf Basler and Andre Salmon",2.595070149166364e-42,2.595011618384434e-41,6.974533916682588e-83,8.206126705115825e-42
imprint,4.684004919930742e-13,3.788455291241648e-12,2.478837405880201e-15,1.1946422143726867e-12
impunity,5.319084001195479e-09,5.0328749955535085e-08,2.3573055803877295e-12,1.582179801689014e-08
incident,3.2496063403500863e-10,2.3525223769809404e-09,3.586899074752432e-13,7.202944253462571e-10
incidental items only,4.786671827991242e-16,4.482093456896867e-15,2.832338760330576e-23,1.4078210359933702e-15
increased violence,1.3265249982524744e-10,1.1136317467660854e-09,2.0506120416919064e-17,3.4757425430537115e-10
index arbitrage,0.00012693235495832167,0.0012328717568278,2.876476249365697e-16,0.0003886326095574053
indexing,1.2364095093923178e-11,7.126916418207989e-11,1.0369328858756848e-12,2.09918917113269e-11
individuals,5.734700537096105e-13,4.211544119771659e-12,3.474594944291901e-16,1.294625755905574e-12
industrialist and newspaper proprietor William Martin Murphy,1.0841991682153514e-20,4.2874519909476204e-20,1.5916445999720782e-40,1.6124069621959103e-20
information and convenience,1.178986814202615e-10,9.048653707725739e-10,3.4974039526013297e-13,2.7933351636153107e-10
information given to Mr. Laff by another conspirator,5.268383413262319e-32,2.718293437514597e-31,1.2255624673530462e-36,8.156140051731531e-32
initial damages caused by the tropical storm,6.528350490004264e-17,3.1902007351858843e-16,6.899121031128734e-35,1.1131647588811035e-16
inmates in more than seven Georgia prisons,7.142768220222288e-19,7.14275330717615e-18,2.0098732429783836e-35,2.258736397548224e-18
inspection,7.393730587693242e-11,4.837178364363057e-10,1.2141207225300646e-15,1.4840100004161562e-10
instance,1.1565385320960744e-08,4.9008274771722427e-08,4.5000191073452094e-11,1.829395959134906e-08
instances when the Sinhalese kings tried to employ them as mercenaries by renaming a section of the most hardcore fighters as Mahatantra,2.113171190540158e-90,1.813673962605486e-89,7.0342244565333136e-124,5.6667917774289325e-90
intercity services,8.125417137396706e-10,6.206981313475034e-09,1.2145463239329509e-16,1.987307178076626e-09
international debate and action,4.741770298107037e-12,4.198352240868426e-11,1.1264095103635846e-14,1.3101454565456123e-11
investor sentiment,6.785183091540002e-14,1.6286877769359726e-13,6.856473406683094e-16,6.273789936988208e-14
investors,3.4343883484394544e-10,2.7405239816143343e-09,3.785744170634765e-12,8.469949291477957e-10
investors holding foreign money,1.9439154795684296e-20,1.1891033810811741e-19,5.655995002336949e-32,4.218327689249447e-20
it,4.0054299361713673e-07,1.6439901173725957e-06,8.172315091314887e-08,5.017570654746384e-07
its European works council,2.746400224095571e-12,2.742660843519878e-11,8.959638789303835e-24,8.671743606892448e-12
its announcement,1.4634012394419135e-09,1.1148101124055952e-08,1.017703263868023e-12,3.4326389246149742e-09
its audit of GM's Vauxhill unit,3.904433333758496e-27,3.9043740050234765e-26,4.634321190215614e-38,1.2346693847296031e-26
its author,2.2344372323304883e-07,1.5780361877813591e-06,2.1867739062141223e-09,4.854693285818109e-07
its buddy,1.574365139914319e-09,1.0098116934216102e-08,1.2407464245078456e-15,3.3743213538992686e-09
its chemical formula,6.134749385891686e-07,5.082205490295859e-06,3.3331307195961385e-14,1.6005838635379047e-06
its consideration and debate,2.152526158349076e-18,2.015269163409693e-17,3.0029269538996924e-22,6.332334240642513e-18
its deepest political crisis,9.502409197709417e-10,7.221654990826954e-09,7.511758350932998e-16,2.2179181936012306e-09
its effects,2.1685788448129448e-09,9.942559818063588e-09,6.840066351590313e-13,3.8736380953062266e-09
its failure,2.3670441837710282e-08,8.154956203335192e-08,2.370113566974852e-11,3.0608729903890506e-08
its fairly clear scale advantage,2.4187817546246604e-19,1.3901892564867924e-18,1.1027255567383298e-27,4.421527188146688e-19
"its format as a compilation of mostly unissued leftovers from various sessions, and given its rather short running time",2.0819392303711222e-45,2.0819392303711221e-44,7.14762966332623e-79,6.583669918030749e-45
its head coach,1.000573953467892e-09,9.553154106113516e-09,8.319041416210487e-17,3.0060466131701374e-09
its headquarters,1.215496571300278e-07,2.023213915679347e-07,3.227480675900248e-08,6.01972692182919e-08
its home games,7.698473605044782e-08,2.914937971807987e-07,2.8954913452043065e-16,1.4321596127729029e-07
its human driver,2.8406430818970496e-10,1.9473639239539803e-09,2.4114304092041224e-13,6.012547022602441e-10
its influence,6.036657207944639e-09,4.8825960398319795e-08,1.591955377626421e-12,1.5330238624950426e-08
its lower operating costs and due to a large loss on securities holdings in the earlier period that came off of its books,1.0573012130195607e-42,9.403228274052404e-42,3.1798427939716016e-74,2.9443757777352166e-42
its lowest level,3.4555277478637954e-10,2.6058126231100484e-09,1.3220646412720276e-19,8.214585761267404e-10
its name,7.123037365787482e-09,3.615249782009954e-08,1.068545270516969e-12,1.454442493568578e-08
its net income,5.92161567531078e-11,5.072382912290886e-10,3.0517766591658046e-14,1.594641768605052e-10
its news bureaus,8.937555649594334e-15,8.160125815937088e-14,2.7568754872056127e-20,2.562177755899257e-14
its own in-house production facilities,3.618095632423073e-17,2.260842349646181e-16,3.532203775834706e-24,7.14964385528357e-17
its own version of a CARE package,3.500062101572189e-18,1.0906431695468853e-17,1.1166045362790504e-19,3.369645928244554e-18
its plants,8.386268102514479e-10,6.1789643933640805e-09,1.2821873336383492e-14,1.9091331812593735e-09
its political ties,3.905659778726093e-12,2.624639951808428e-11,3.9990653437563774e-14,8.093034590295745e-12
its position,4.897854731389951e-09,2.4443210025083792e-08,2.670627883922879e-13,8.383193124860362e-09
its professional,1.9827625545209613e-09,1.7919882216639462e-08,4.0680661946755615e-12,5.608003053617756e-09
its second bowling power play,1.2072598159978383e-18,9.792756057672169e-18,5.926493077107742e-33,3.097267480035092e-18
its session,1.1666158183125947e-11,6.073994263064454e-11,1.0256794867267919e-16,1.9240830505892328e-11
its target,2.972719619252473e-09,1.1469670114447391e-08,3.8570636512859975e-12,3.620317658208042e-09
its two-day loss,4.0098111848082496e-17,3.866378694201098e-16,3.049523391164385e-22,1.2182971230158783e-16
its website,2.375869086144747e-07,1.1352851753604397e-06,4.343691664664851e-12,3.379856199507538e-07
itself,7.657951188210634e-16,2.717663962800732e-15,1.8042363520198568e-19,1.0568989986735656e-15
joint commendations,2.625886046216412e-17,2.3775632899711444e-16,2.448152641133564e-20,7.440764911475082e-17
joint events,3.595221753719495e-14,9.528605070694995e-14,9.716008036593608e-16,3.053067101090212e-14
judges,6.478528001178613e-11,5.368326138383773e-10,1.286911276291582e-14,1.6829431959362396e-10
judicial restraint,1.0407257556334256e-06,8.061669547016925e-06,2.6740560408790865e-10,2.53644537948442e-06
junior high,2.453406589142087e-11,2.0699084601318038e-10,9.313879963127034e-14,6.427005075904855e-11
just a few days,5.9544558183329e-09,2.6353445970339177e-08,1.472501215588976e-12,8.535223965495164e-09
just five minutes,1.3729869413596182e-09,1.1954669329051704e-08,1.2900091575324415e-20,3.759491669185899e-09
just one State in the USA,1.0922480190476085e-14,8.10195087163941e-14,9.126941852022855e-18,2.5227008270670406e-14
justice,1.1295773289843324e-06,7.845125765015837e-06,3.491239963793191e-09,2.463020132962785e-06
key national laboratories,1.6487012828830679e-13,4.90177976985315e-13,5.9792931934162335e-15,1.7945263088391791e-13
labelmate Karen Clark-Sheard,6.294036889182635e-32,4.639234125444462e-31,3.453751809567565e-50,1.4982130652362285e-31
lack of cooperation,5.5308842257192e-13,5.01177066985236e-12,6.703246836447793e-16,1.5686197083850005e-12
land,1.1552220515476109e-05,7.742946036159992e-05,2.648433472529632e-08,2.5270211821792017e-05
"land of the outback, a snapshot of Jim Beam",7.347522275931496e-45,5.423125222344305e-44,8.673076971665852e-55,1.6792298820631926e-44
landslides and mudslides,7.15139045950529e-19,3.117693737509964e-18,2.3126590979535372e-30,1.1226116883362687e-18
large advanced economies,2.264736587559164e-08,1.6990692761656893e-07,2.423323054365245e-14,5.438815522247106e-08
last month,6.936252127974981e-06,4.818000843391773e-05,3.046976465578901e-19,1.5946646468034218e-05
"last weekend's noisy procession, which saw a convoy of peaceful protesters in cars, trucks and motorbikes snake through the capital's teeming streets",9.310079439504363e-72,9.3099544481561e-71,5.3120042061366745e-99,2.944061705277451e-71
late Monday night,9.977742370180712e-12,8.664788720377108e-11,1.873454564642427e-27,2.700632579369763e-11
late September,6.210293454310223e-06,2.7985444701871367e-05,6.785708503517122e-15,1.0160364006652043e-05
law enforcement authorities,6.87999290172524e-05,0.0002439715542235,1.0157872515316767e-10,0.00010065693022443777
leaf,2.87836373624728e-07,6.251053150663211e-07,5.822082815853946e-09,2.1225244472606858e-07
leagues,3.431277030712197e-11,1.6428314052605968e-10,1.6211535895547283e-16,5.7599559160489205e-11
leaves,1.9211376117956624e-11,1.0673159040487299e-10,6.518997761622287e-14,3.2531006039046804e-11
legal opposition parties,3.103303296952126e-12,2.3683292863185568e-11,8.910021891283575e-15,7.344007874851347e-12
less than two hours per day,9.18481292722071e-11,3.216214693562937e-10,1.0404521588632896e-18,1.1685017984324466e-10
leveraged technology that enables their staff members to stay in touch as effectively,9.164181133386757e-36,9.164181133385093e-35,3.463652811544065e-59,2.897968527183963e-35
life in prison,1.166282010639464e-06,1.0832727980645945e-05,2.988248014186805e-19,3.4044520232322733e-06
local benefit-seeking matters more and national policy making matters less in the lower chamber of Congress,3.114484440464239e-57,3.1144844404642387e-56,1.2952150692757891e-82,9.848864569022076e-57
local figures,7.75268035121827e-11,1.9309051006846016e-10,2.1574121234101785e-12,8.213780456806797e-11
love,7.280857971636579e-07,3.03047909255838e-06,1.1636390695457521e-07,8.441590757943244e-07
lower wages than their American counterparts,1.1073521428424365e-14,1.1043072598416309e-13,5.6840634610594634e-24,3.4910657665765606e-14
magazines,4.905441303188352e-11,2.2416704612462942e-10,8.248663641964412e-16,8.700416508052145e-11
"main line, the last two being Nahur and Mulund",7.122291771073067e-47,7.109799726874883e-46,5.408911096529486e-58,2.2478805746449582e-46
mainframes,1.1530773799989938e-07,6.875019240772405e-07,1.980058194136405e-13,2.411107501774338e-07
major bombings,1.8330232635451355e-12,4.8801904585787534e-12,8.520007403504527e-15,1.9347349351741347e-12
manager Charlie Manuel,1.142478983367111e-06,6.592387063505111e-06,8.946102839072084e-15,2.425140431188483e-06
manager Peter Taylor,6.836100884432633e-10,6.745365319057617e-09,4.4122346453078974e-16,2.129964156280358e-09
many Ethnic Minority Party candidates,5.402945113865593e-10,5.4025109335991054e-09,2.023190670417736e-21,1.708408712010948e-09
many Japanese trading companies,3.016521844280429e-08,1.4469221063831368e-07,9.34525676403407e-17,5.6617998189595193e-08
many areas,1.0967222327780364e-09,4.876204908214793e-09,8.808585798275838e-11,1.5853778243638922e-09
many hidden crises and risks lurking ahead,1.291765544661718e-20,1.0485241062266496e-19,2.6171540400807292e-23,3.251737590511239e-20
many of the township's roads,1.853632574985207e-11,1.2151454194965758e-10,3.828365146348864e-18,4.1224707669845965e-11
many others,3.822246966668305e-09,2.3395585377037063e-08,2.3118684550581658e-11,7.248104385363511e-09
many years,4.7317481007958834e-05,0.0004724708667622,2.3655732914373505e-12,0.000149383735789549
marchers,1.3702350382952848e-07,1.193514658602438e-06,2.3473355250654127e-10,3.717564279067536e-07
maritime officials,8.671617020200013e-07,3.1797731774014822e-06,7.080116981186036e-16,1.286547162984303e-06
"market environment, infrastructure, political and regulatory environment, readiness of individuals, businesses and governments to embrace the technologies, and the uses to which the technology is put",2.658884824799004e-55,2.524896475894035e-54,1.1824564090895803e-112,7.948506603719378e-55
me,2.124730765083044e-06,1.0996935088769533e-05,3.140396970247039e-11,3.5846143659623767e-06
means,4.822836582055843e-14,2.43208655914968e-13,5.004022115526874e-15,7.436177908033883e-14
media,5.934764386594793e-07,4.558435193757759e-06,2.4902822914896205e-08,1.4012984303740303e-06
medical instruments such as blood-oxygen monitors and ear thermometers,4.702647565999119e-27,4.563019567851814e-26,2.870554538114876e-35,1.4385865825385468e-26
medicine,4.284829997343488e-18,2.341978049394736e-17,1.0992090866826258e-21,9.033277810741428e-18
medium-and small-sized companies,1.193340821438602e-22,1.0205623815366879e-21,2.262856144139417e-30,3.192806521612081e-22
members of his party,2.8275255001721592e-06,1.83572551889879e-05,4.9665864375192424e-14,5.814661241924204e-06
midday,1.0158853181943166e-10,7.022631526165663e-10,1.5921731598166082e-17,2.3113613150631088e-10
minimum and maximum requirements on rake and trail,4.1342546815624615e-22,3.758240828832474e-21,1.381436903211108e-26,1.1764630734963182e-21
minutes,4.232655672747876e-12,2.6468795417633897e-11,6.5914982746153596e-18,8.169386827613833e-12
model,4.050009046874294e-07,3.588139861676609e-06,1.3601666078437868e-14,1.1220299392916327e-06
modern India,8.434180455689905e-07,3.349671600689786e-06,1.3916155136400502e-17,1.2989821757543131e-06
money,2.1705798940452327e-07,9.316655109614658e-07,6.073800573602739e-09,2.8547215954193525e-07
money funds,5.428537325458294e-07,4.959585394704165e-06,1.1708063174429608e-13,1.5549962432152122e-06
moral conclusions,2.8074409539796507e-10,1.535559008528546e-09,3.334132073347136e-13,5.111513603905831e-10
more business,2.0355878725344233e-09,7.234481366881041e-09,2.8836584985139985e-13,2.6600478950275074e-09
more important factors,1.7781574294447324e-09,9.304670108399675e-09,1.5594796413820512e-11,3.3037080555274464e-09
